PC1,PC2,Cluster
1.5990697357215151,-0.27226546800740586,1
-1.067324140884015,-0.659608461563998,3
2.411275581257696,1.2034684063293069,1
1.3398720276002847,0.8460215809160649,2
3.242538189556792,-0.6495829732729478,1
-0.41430366389671314,0.3368127566510645,2
0.6868856134154119,1.1254373123191626,2
-1.060351914930143,0.11595601678721126,3
3.3985289953175806,-0.4216053565176297,1
0.8611863658604613,-0.30413161520814896,2
-2.0632217075594577,0.5456725543905958,3
-0.33943095273797175,-2.3243177346058737,0
1.5996585348846926,0.40266486489330255,1
-1.1278033410528818,-1.3072695431188261,0
-0.5338474485610626,0.02125710391079434,3
-1.4286643373464463,0.6512179653105097,3
-0.8103544198260226,-0.44179050246956797,3
1.3192815271962925,0.28530877800543514,2
-1.309026030231883,0.20886061306810388,3
2.1115082383980788,0.2331879564344897,1
-0.11377034645295812,-0.8825105303049673,0
-1.0155110406896333,0.4192844209045482,3
0.07620289948679927,0.45694115093898335,2
0.9399048317485654,0.9736466254075836,2
0.7443739523670816,0.5357198558764453,2
1.0783080690516684,0.9463459463658822,2
-0.2698758481882944,0.282828712733199,2
-0.44029630546153775,0.4091449600384705,2
0.3275150133350684,-0.4465689002691517,0
0.46819396418035486,0.4240151158294418,2
1.558597668872765,-0.3966769717174273,1
0.14414961428120163,-0.6847950380164752,0
-0.7625009627628182,0.7997618680133282,3
4.499572225078564,0.27106954467448224,1
1.8341466721023731,0.8693121746310413,1
1.3674144447169876,0.5121256645555682,2
2.90294967732586,0.8593412864503195,1
-0.6615977368516813,-0.14174817337857618,3
2.4716920945980734,0.6178460505291187,1
2.166650085616496,0.870300887493556,1
0.22606734460190273,-1.6839799985748223,0
-0.2297279710626329,-1.221878703000089,0
1.1288812607097722,0.3542175816772645,2
2.167639489588157,0.7313137318374733,1
1.710905646053104,0.17657298264833954,1
1.5266290062743777,0.7025334982199639,2
0.8577822931788801,-0.6831809444239355,0
-1.7189215240374753,0.7280347595525994,3
2.6819982024961453,-0.1593968635794974,1
-0.7539498528407046,-0.5077293959100442,0
-0.8313391422208982,-0.256753430197027,3
-0.9615130051933835,0.5324925310829165,3
1.2988483685871994,-0.15586643100457806,2
-0.6453551371303742,0.2521440641546289,3
0.039272870500858224,-0.6681283269109052,0
2.116658915749402,0.6653308588881361,1
-0.8346864946529882,1.4086154148262375,3
0.8924029082599234,1.2357647519164807,2
-0.08095492214077192,-0.8072381303663315,0
-2.2942375010223137,-0.05110004699713705,3
-0.09809349441589126,0.9082470013710982,2
-0.30562096387607307,-0.6537385914715599,0
-1.9576017124504814,0.3897193562370989,3
-0.51746121307868,0.7355385430633983,2
-1.1535208430280257,-0.46126798296594224,3
-1.0191102663773475,0.2598024041405441,3
-1.1049500390965838,0.9863338586569936,3
-1.6733987177657919,0.8085497040057538,3
-0.15094476971169438,0.46000126088576165,2
1.1652903727874409,0.32575744557947295,2
2.094054658121679,-1.4410378718766321,1
-1.0817949590492744,-0.3090132295706554,3
0.8018184302367992,0.9877187299071216,2
-1.1182375340246502,0.4003597379952755,3
-0.7990045812562077,-0.667629775470478,0
1.7752160525118479,0.2345882256272142,1
2.215701053466775,0.018696890325890555,1
1.515725107795392,-1.7590095003822093,0
-0.5374051962748287,0.12058745083220113,3
1.5891520424420673,-0.38389926130582946,1
0.5221324680876237,0.5783471860060642,2
-1.0189283799999684,-1.5601986682487436,0
-0.7865559928490875,-0.7689933074349912,0
-0.8021493359981533,0.5620116833436025,3
-0.5001686808344631,0.3435253920502607,2
1.406110044422801,1.0221605807203913,2
-0.7553019365694252,-0.7754287353419924,0
1.4683117470145464,0.3995519067394638,2
3.0784395963453663,1.1534722264965547,1
0.3289632065683343,-0.12817056941034782,2
-0.8241968861985088,-0.6338445089505437,0
-0.2647364573522973,0.33688530383035653,2
-0.018347796512093572,0.09980411837936293,2
-1.376512580848309,0.3768655141359347,3
-2.0440331401841245,-0.1719799691287584,3
-0.6682648568172077,0.20045780532890697,3
-2.0690936502724644,0.5182198142201105,3
-0.4109893287267355,-0.3701862334858362,0
2.3451338266032886,-0.04178912686071984,1
-0.3516594494015987,-0.09950976287976569,0
2.1126891937006436,0.5569512558881063,1
-0.43655293787966915,-1.6470888148286522,0
-1.077903006500183,1.02261431768189,3
1.3249420301600405,-0.8869161503333376,0
-1.8394077181099509,0.5401472230609016,3
2.068428101277102,-0.15544522992463777,1
-1.4757414963297617,0.6811055544992012,3
-2.0539735401997667,0.33196396820018553,3
-1.1784166437533228,-0.11286002112223092,3
2.413763609280654,0.9199868044858938,1
3.8112431196118632,-0.27591783089168614,1
-0.3393212363833372,-0.29235865610522643,0
0.5196544774053763,-0.9417822791607575,0
-1.9170440508276154,0.21397013805325255,3
-1.8975896218169528,0.5343609021261954,3
0.767262834562974,0.24646078983735117,2
0.08231682751182005,-0.1786376499415658,2
0.6961415725643677,-0.07564184856852135,2
-1.035014552234624,-0.09234377690961823,3
-1.499498318624558,0.6119907310571148,3
-1.1631421973772644,-0.798518337115886,3
-1.022130171315762,0.8221736104599358,3
3.316122750541174,-0.16498023423585267,1
2.266790524978198,-0.6172177213897093,1
-0.3581757466663605,1.3116305940713726,2
-0.850424554424341,-1.3218501891816858,0
-0.7332497040838156,-1.8745297117002186,0
-1.1143351044503775,-0.7839924165490725,3
-0.11632087562699059,-0.41096305788658477,0
0.42882584239025845,1.8194541571634035,2
-1.5539762696254267,0.8006864573690814,3
-0.7336282945558861,0.1645606375387307,3
-0.5591316745318958,0.364994458353547,3
1.7369968650563867,0.8512276919286393,1
-0.34778916176593444,-0.0785435672482806,2
1.3418371491080359,0.17304902468871303,2
1.9920702803946575,-0.06438686692416024,1
0.9926972283830728,0.13593000659856402,2
1.7185176110199756,0.5938670459320458,1
-0.2506160279745374,0.9876098141229724,2
-1.429228717161212,-0.6495423995890821,3
-0.3181999857500069,-0.6866462865996865,0
-0.9331083802396384,-0.1279275944703414,3
-0.33093699361980367,0.2077043053290894,2
0.03713163418346104,0.5152302098637099,2
1.1542602132935815,0.141886761702484,2
-0.41016865606686764,0.016656672671857355,2
-0.792955313066782,0.04504990066381496,3
1.037924667586247,0.8706248938410065,2
-1.6748730236302785,0.5867298610540072,3
1.8253640989082143,-1.214799138358486,1
-0.5143223527901426,0.362104524349534,3
-0.766378507351629,-0.7839197789930459,0
-0.9936509205943491,-1.2044313921779222,0
2.009292576457561,0.31975176794156857,1
0.729255240985298,-0.4343899787388283,2
3.9715871052106673,-0.013256220374883446,1
-1.87109560825924,0.26930101380372934,3
-1.6881287272281096,0.5698997115318186,3
-0.6063185571806272,0.3921369671291284,3
-0.1905343571484329,1.3490289751003974,2
2.161161455369529,0.7558160007348756,1
2.0387287939600585,0.08845082941460164,1
0.9213030641596593,-1.3653368812536055,0
0.5873012142372425,-0.8015794164093779,0
-0.7395512163800508,-0.15227610470183725,3
0.653545206455864,0.6637635551817168,2
-0.0851727908142088,0.6415000925765396,2
1.6229347832769967,1.3411604779615285,2
-0.5129397161753322,-0.4736212275704934,0
-1.4128925048778913,0.6479866835887215,3
0.49645517763368263,-0.1991695651240855,2
-1.5896283608248163,-0.16142257450167657,3
0.41142580273018226,-0.227996032384358,2
0.8719475276967805,1.4366943012300704,2
-1.1895886583521036,0.25796065937629603,3
0.765573443775418,0.2500265690354857,2
0.8464890748724921,-1.164741065300737,0
2.1416232937473936,0.6202701825963648,1
-1.4490682149056873,0.22094703505608587,3
-0.36284833788160353,0.498452259631827,2
-0.05455357543872439,-2.105937308623142,0
-2.2264730553417875,0.33620282278894514,3
-1.2346247066442377,1.0854297249158085,3
-0.14871388130921556,1.0560511168814615,2
0.826874274734268,-0.7515828066089293,0
1.5759855922796084,0.19850884578001748,1
1.137963786070972,-0.45673824178225103,2
-0.30015352524087924,-0.8023626590318454,0
-1.418232192105824,-1.2532217104925454,3
-0.592147568447658,-1.4997012061829031,0
3.0183942047066523,-0.946769045645852,1
2.3914189351987143,0.023160150195624504,1
-2.4930283201127343,0.10386146720405637,3
-0.7613959672315925,-0.15317634148986004,3
1.5059403601409824,-0.10046142292508792,1
0.20914925283693112,1.2537121339008586,2
1.6210389125397624,-0.22344849063144417,1
-1.8982611592906362,0.573905139774782,3
0.4714134838216841,-1.4522653612835639,0
0.7640807401449461,0.3726573489066161,2
1.0470965280862474,0.0862714213073145,2
2.6403459328151286,1.5825687635961634,1
0.33824736874188743,0.4220635059739335,2
1.5171967456227238,-1.826873319291883,0
3.4176001959230273,1.0856123517247445,1
4.106161461861955,0.43317645570111946,1
3.3029686518863652,0.031775923183196386,1
1.8291466613692975,-0.3388728620947327,1
1.3685178586008264,0.43388635135626596,2
-2.3819734023670245,0.3138343053292972,3
-0.03873820031981332,1.019428577274422,2
0.23541878723459947,-0.23898999879188457,2
-1.4618571237991558,0.47333904575682356,3
0.8863394637745078,0.06425951661034185,2
-0.07579498731610469,0.8069943238699397,2
-0.30511047184483836,0.24285431213244552,2
0.800978792582963,-1.0909033609393333,0
0.32995632959257365,-0.15780333070199504,2
1.770034116553184,-0.23887057005385331,1
-0.3963977155809216,0.2950173011235743,2
-0.8591873518473208,-1.1856797363550458,0
-1.2079232700194302,-0.31089433821794665,3
1.9924331016471706,-0.3592949572830422,1
2.3335324307231335,0.5121114176407685,1
-1.3867335151277411,0.8529945138169296,3
1.7263282584216009,0.630248574549766,1
2.9242600014338187,0.8196329413352716,1
-0.03598502433723586,0.6589535616055222,2
2.1859975174146395,0.877663420593931,1
0.6804502927356805,-2.185003357940791,0
1.871962397844191,-0.119442769763147,1
-1.2545203178069437,0.020602913996034918,3
0.7996391034942403,-1.369655583231389,0
-0.5153219260050489,0.7872953238217035,2
-1.2902075357817202,-0.3739715582457395,3
0.49740584705201096,-1.4323402152142286,0
3.6458785690893865,-0.06230724926934744,1
1.2835533019094163,0.4885254848428932,2
0.14879521020624,0.6105333378780987,2
1.24955771230506,-1.239066904116735,0
1.1820054188524471,-1.0654800018692547,0
-1.6408509105975109,0.8794732913292644,3
1.4452414575252839,0.4514154055573994,2
1.9828242292551366,0.04559567969937611,1
0.1330935792871825,0.43379775398746007,2
-1.1651489651866196,0.15594806858961596,3
2.8805235875242885,1.2639835163486848,1
-1.646419666273695,0.20744267786906073,3
-1.5165321500309397,0.5490237598896721,3
-2.261506671095895,0.35771971325801283,3
-0.9274746420538311,1.1497374931560416,3
-1.885064036834437,0.5923851382934789,3
-2.1206315462298617,0.5141729436986071,3
-0.27357300457951583,0.36599728478268606,2
-0.9744641264231625,-0.22673588915077958,3
-0.7708553576690489,0.4814693598093529,3
2.210585341335236,1.5970491367553472,1
2.904314331877081,-0.6583798479962343,1
6.637112315603603,0.9423161358648354,1
2.0700817112054466,-0.6100721341294516,1
-1.4466715204327327,0.05378387516155675,3
0.03838283273753853,0.765046094437411,2
2.395861271850208,1.0460088954942939,1
0.08342170061009847,1.5690583634274953,2
-0.13130077116426694,1.654548127407529,2
-1.7225100933684976,-0.5193558392911043,3
2.678546029056076,0.7287549081831861,1
0.05382336936777667,0.9888925925191016,2
0.3351241306159491,0.37367238295167166,2
0.8543194114908873,-0.7828983132717381,0
-0.8297108428166097,0.4634178495705358,3
-0.9287293499337713,1.2799863230204884,3
2.58445436085789,-0.30471201004526965,1
-1.0074781683994531,0.9587679619724637,3
-0.8808933287806746,0.940816116766424,3
-0.6016067910693574,0.00021508232349219368,3
1.0672463491889372,-0.19147892254870572,2
0.9002216181409461,-0.22428901417123148,2
1.639059822650878,0.8381951571172254,1
-0.2953665698465934,0.16848216846401876,2
1.7335765535840435,-0.6990288149836347,1
2.1160155458115035,-1.0960235622199668,1
0.24734336680451696,-1.1505296949668895,0
-1.7830453068983028,0.7528618072674401,3
0.36969884744283255,-1.057334454981543,0
-1.7061170804449837,-0.7734521969673308,3
-1.5202865427905954,0.36363636810409083,3
-2.021268317015407,0.5952993918383845,3
-1.532189738927766,0.623572799058718,3
-1.1201090842649337,1.0589534577226978,3
-0.2056001790271584,0.06543809478783474,2
-0.520900301860584,-0.9715820458766196,0
-1.8822526945055975,0.6818769489388841,3
1.6553160484750649,-0.07180996485247854,1
-1.3803169727248499,0.4466033866334056,3
-0.08402204251031874,-0.25603233801580155,0
-1.297718141440665,0.464449828469124,3
-0.792194689180538,0.9907882212039099,3
-1.1364011734443908,-0.6713573832584596,3
-1.727862111116606,-0.37756610410303065,3
-0.49299965660623357,0.7859293196318073,2
-0.6227121939166965,0.28862101257960554,3
-1.9823800411675092,0.36091592315714,3
-0.9006923644356093,1.1254561429199483,3
1.2941265350736264,-1.355370737150931,0
-2.1529669298415577,-0.02130108620912802,3
-0.26913590334921855,0.28339593737803753,2
0.6299989136701821,0.8084602519740264,2
-0.985201186045957,-0.29383953223996234,3
1.9316189160677733,-1.012000388647934,1
0.5068918452463914,-1.3711267403896397,0
1.6354295608326788,-1.1977668290750527,1
-1.416549325117846,0.8372103271422872,3
1.6667177455342381,0.9370989499954129,2
-1.833639507498791,0.4102803839564853,3
-0.4007684983684693,-0.5406676091906742,0
-1.2951341811857342,0.2775403754167259,3
-1.686511379715535,0.5942728255910786,3
0.742955546674718,0.732303459506039,2
-1.8985782633005996,-0.022416246382990616,3
-0.14924335579357068,-0.29331286054380906,0
3.132444500533633,-0.28582960241954286,1
0.4260202733916858,1.3072664678516193,2
3.318800246535178,0.06280225019747337,1
-0.1856169805437169,0.3344552661284919,2
1.029247018676805,0.8723204965731622,2
-0.4406931797553556,-0.65961938372092,0
-0.7762106945522281,0.9550373665863464,3
-0.24014471303957163,-0.626810915092466,0
0.08914189712134037,-0.193636958621991,2
-1.6754303262111903,-0.38349884081238456,3
-1.7035839265392927,0.6195468508461052,3
0.5975551750927215,1.2753330504762546,2
0.10895126266389145,0.5819452061352536,2
-2.779347433119878,0.01169829762661306,3
1.6863150208311566,-0.4070788160389982,1
-0.6089833399518687,1.0238935778107139,2
-0.8027423441275815,-0.284281260838587,3
-1.769100836947122,-0.13133438633530875,3
0.34387560910659953,-0.15584950099004952,2
-1.4109327910244411,0.8055250147281064,3
1.6795944474813014,0.5648271170032585,1
0.3824103863712027,1.4055942390910907,2
-0.7652699492769602,0.05692861819118469,3
-1.065797736425558,1.078250396595738,3
-1.5999800550571677,0.6573361241654666,3
-1.0156649407439853,0.3536270578300584,3
0.20959039908640623,0.4657969444804975,2
2.30476262417653,-0.6692274623879281,1
-0.7737776652495777,1.000895186909447,3
-0.07655354419557207,-0.07321118671213865,2
-1.6992652328836435,0.5613627231894275,3
0.6904897176706526,-0.8108239247428691,0
0.44032129560789846,-0.2748373566166085,2
-1.2481942842790748,-0.14528231709723832,3
0.13751932490623542,0.39700503763831735,2
-0.07583932761732219,0.3921225956116135,2
-1.1540477477593518,0.6190848519813356,3
-0.664624981515012,-0.8749182838939319,0
-0.8724490093083879,0.6166710339639745,3
-1.0918619712836617,-0.9736048170796254,0
-0.5147247368614722,-0.38267078124422527,0
-1.370351483633305,0.4136338917670611,3
3.92418813157507,0.9666188449405824,1
-2.044944573581425,0.25881235886998216,3
-0.05465281782980028,-0.7870755439295761,0
1.54497689639861,-0.12690743625505424,1
-0.7243275964790384,0.7682202088287982,3
0.9671766389936087,0.49486392947856234,2
1.7020415326776481,0.43644082104400184,1
1.7281725518041302,-1.0790115946953238,1
1.7636771293429,-0.6759544079567839,1
-1.0039173258961462,0.40047188380458254,3
0.48570039844944124,1.3204884681848506,2
-1.0807126861746807,0.32716163333965237,3
1.453826741230553,-0.5852989682199147,1
-0.9361375965136656,-1.387555830047932,0
4.139089953098467,1.0477887519664555,1
-1.348680202657041,0.33288503736509933,3
-1.3915368353207842,-0.5464542068996809,3
0.10429812648672089,0.6082066758084124,2
0.532171045737913,-1.4056900158534469,0
0.9909281131650616,0.3925203380384276,2
-2.1837513582762873,0.3032251422713151,3
-0.6954774498558962,0.042575069382687014,3
3.4798493627251936,1.5819250883363403,1
0.18398809015479267,-0.43869962650043937,0
2.2227006008308443,-1.0555267469172194,1
0.7769088477082781,-0.35767443223314777,2
0.9861482324763093,-0.3064536799032179,2
-1.2624702653265463,-1.2618747296234973,0
1.9504991132092089,1.5504399823316022,1
-0.19109573901696916,0.11026734174001787,2
-0.3957261678328219,0.6592577609975211,2
-0.22840731632213737,-0.3024884322196902,0
-1.5069917843385028,0.7480657100771733,3
0.47870490602371163,1.2436221735076765,2
1.5383788366093494,0.027752100373477914,1
1.7362983354918995,0.7293641590920004,1
1.5202708223812167,-1.3796846638348297,0
1.3059507697732964,-0.6009948241426518,1
1.2638186391585569,-0.8598760632284006,0
-0.4184712678647311,-1.4472189363053911,0
3.118798741795695,-0.8698012436112532,1
-2.217104665172703,0.25971601014047335,3
2.1269860177031594,0.03903642510599575,1
-0.031068802245164378,-1.5707938274562703,0
1.8375070041510266,-0.3688803964708617,1
-0.8190101909972108,0.1940772428588089,3
-0.7597296172619019,-1.7088197149212188,0
-0.6176232531016834,1.5055210745992937,2
-1.7271761725929249,-0.29115147578263595,3
0.6814260289568503,-1.182549751732444,0
4.966459091838673,0.7834256485913469,1
-1.913708190631515,0.09042621558687208,3
-1.1691032774405337,0.7242430781652806,3
-2.434027117098644,-0.5281768049155153,3
1.4898344356414859,1.9938894324121823,2
-0.3904275182984832,-0.5906928206663352,0
-1.522838341534692,0.5790263460738391,3
-1.2218659142927557,-1.5089261147297428,0
1.2268163910937437,-1.891534174391968,0
-0.5357325360511995,0.11686848393171635,3
-1.4434585767179975,0.809510390116351,3
3.292251862690461,-0.1832791062166516,1
-0.09715184490515151,-0.4253915276638244,0
-0.1493615545881097,-0.6431310662205164,0
0.22066720351764044,-0.5174135822408815,0
1.0228798239676766,-1.2874704803230776,0
-1.414769077726741,-0.3047584871293289,3
0.7508245078924995,-0.1504572600188279,2
-0.740843374008781,0.7658457116428197,3
-0.43550577688595743,0.44275474292828826,2
3.2519270007960595,0.03393405776924746,1
-2.1787882332727495,0.3246303384216001,3
-1.035979376145742,-0.026177189184533992,3
2.901329278316135,0.5564533948774857,1
-0.8992746158688598,0.6235763826427532,3
-1.7057785319042058,-0.9090847082211343,3
-1.8826853251005675,0.5660320885890376,3
-2.647148899656454,0.11055688608579567,3
1.7446804822179949,-0.3423766142503883,1
3.2635719549583233,-0.8064820348451633,1
2.2052409380344775,0.11763507499913162,1
1.0654998909279634,0.8255255392798418,2
-0.106301243022747,0.34467224294460314,2
-0.523922601298095,-1.8232417167613781,0
3.30094149849963,0.9807107698191381,1
2.320121658323842,-0.5763353047914629,1
-0.3811168572549868,0.10274797619533668,2
1.7402392962819155,-1.71226456657004,1
1.2602367911856152,1.6278612326883914,2
-0.020446774067989736,-0.544307969236295,0
0.430683436772723,-0.02076517665510264,2
0.3343241630613592,-0.914851812408589,0
-0.12238842128485743,0.11189989817441416,2
-2.0085922444113313,0.5620131991747062,3
-0.3576951728509643,-0.017443941177798673,2
-0.29841863009900305,0.29878784995784924,2
-0.29541443699977377,0.7840510655358804,2
-0.07454992547546042,0.4527923089773049,2
0.32518237101140063,-1.090860109905683,0
-1.4348640705883997,0.7539527786336816,3
-1.4204055292481652,0.8240133095489143,3
-1.2985293948328114,-0.07584866477138635,3
-0.15388245006454696,-0.37993381717134667,0
1.786303612631534,0.734176665851025,1
1.1052953623063149,-0.27494131584256903,2
-0.4045003076116773,0.08482276255341219,2
2.7880203867960036,0.6787784151841721,1
-1.5252926292639415,0.4511965375128076,3
0.0726117755599331,0.5424284677990268,2
-0.21241768744688685,-0.7062200613437201,0
-1.8909616377861547,0.32304963780070955,3
-1.6527546540174782,0.5203090362427724,3
-1.2753623824269458,-0.34980607958375687,3
-1.4872227916885603,0.3841670143320168,3
0.8970875100941527,-0.4985006272998624,2
-1.9888109809502226,0.6177053060326919,3
-0.19700471326526628,-0.6418138372240019,0
-1.6861814637997965,-0.5457293884409019,3
-0.03182729874348387,-1.2761890526135207,0
3.7495749596646712,-0.6131927143320969,1
-1.6861091160992523,0.23652060854464296,3
-1.9323660286126758,0.3520558476458158,3
-0.8794690474164858,0.49569119938537143,3
1.4375041246943618,-1.8879638441731719,0
4.050683357857998,0.23633813837450596,1
0.6853212854470443,-1.6715975333312625,0
-2.304030993902572,-0.30180238885162086,3
3.250287126778738,0.9660355010058178,1
1.2372514769589418,1.5919667832704518,2
0.2105895473953218,-1.8212073849411297,0
-0.96243395398753,0.4862836271351311,3
5.94691190410418,1.291367375044106,1
3.0034300329490566,0.4646137286455137,1
-0.766527171207067,-0.815458309239848,0
0.03281147688746882,0.300553286017955,2
1.2109707563182668,2.327249024215044,2
1.8463175487479773,0.35269167247201216,1
-1.8381533888613388,-0.7940142093871873,3
2.068414064123234,0.978107815935125,1
4.772758884788231,0.12526770411785376,1
-1.4813354527669456,-0.21598357187545275,3
-2.1458976290297733,0.0665667016789136,3
3.925250072289564,-0.47852422540786327,1
-1.0638853251453562,-0.7224303084868223,3
1.671171059074388,-1.170368220995737,1
-2.0624795410730954,-0.39018922943170836,3
0.5995542191958226,0.3557124465590598,2
-1.7378225920278811,0.8101072152653955,3
-0.29472159454777397,0.11010373078881797,2
1.1414906307691028,0.3098146737732634,2
4.231356686590709,-0.24386995604832779,1
1.2657922670399027,-0.2845534114414852,2
-1.1897624112704641,0.3127730868057949,3
1.178363176436426,-0.004448964638073832,2
0.9391351880960035,-0.14679817222381436,2
-2.710892647198343,-0.3470302836863958,3
-1.712690489285136,0.5273457977504817,3
-0.388484981787092,0.44886232560123096,2
0.5678413641046074,1.0531395964626276,2
2.0507822557763324,-0.581228704941076,1
-1.2858827067246286,-0.2846535172000195,3
-2.0145111591723115,-0.6722493692967125,3
0.4693020815144437,-0.25782387767283954,2
-2.3152741447532614,0.04107038122192469,3
-1.800803857290394,0.3514461351429507,3
0.4225222007540522,0.8310822768115123,2
-0.46162776938502903,1.198887857877927,2
0.9265238463531946,0.7691065619971684,2
2.04827446139882,0.05935193757788587,1
0.9400672162320518,-0.10941928360082862,2
1.9640123631378665,0.3540329434401816,1
-0.5493209119965821,0.36404993501677224,3
0.7277771722204927,0.9979970326549213,2
-0.6807373929073959,-1.0941094728052148,0
-2.2369471305884496,0.3226396757417013,3
0.20529763991305547,-0.03280441490636994,2
-0.9343110613994314,-1.0103154537583627,0
0.775263558414872,-0.8154298455006568,0
2.038088294804853,0.7871924645533837,1
1.0620925279413491,-0.3080596120783983,2
-1.043748663831711,1.1284876049676607,3
-0.06209050371025741,-1.5929869361780469,0
0.49094100210966535,0.012630083535849154,2
0.6201205561505229,0.4691405786947978,2
0.19474418890112394,0.7477205524170423,2
1.144330452882192,-0.6208581124602429,0
-1.3035584920707124,-1.4419993876287875,0
-2.20578291237861,0.28929299720264995,3
0.26151202529628703,1.028631492638711,2
-0.07120552036931176,0.03976944412553243,2
-1.54958763259526,0.6992354116228494,3
0.5963486227823899,-0.3984252829156466,2
0.6035498488645427,0.17733271302011389,2
-0.3655901892716819,0.11465036170741898,2
-1.2687219670560892,-1.2329566621333443,0
0.0926749920447049,-0.585987554376722,0
0.2825477826434892,-1.766045861708088,0
1.0586982774790368,-0.1256514033175078,2
-0.7833305555038972,-0.3807667166851499,3
-1.1765126049028192,-0.3674696227534093,3
2.2121649145322992,0.8477208878250365,1
-1.4379027061570258,-0.9024815033007062,3
2.2918619172418597,-0.05315796322252292,1
1.7577303322415274,0.04124663085629071,1
-2.361069377155716,0.026874029350951453,3
0.44679003877759244,0.2213100299191667,2
-1.8855515732889505,0.6030464865436882,3
-0.9507068078411703,-1.7745644479788543,0
-0.39144365151611527,-0.9977060280490494,0
-0.3978871827197853,0.45136103983839515,2
-1.56495551537166,-0.723193365704388,3
-2.1791311018552673,-0.4590882188754651,3
1.1806087224832302,-0.42404761724756596,2
1.8206523141717001,-0.11809005841967896,1
4.178578727537719,0.42752572599948196,1
0.6413189927239746,-0.3639520346796932,2
0.8694202233717763,-0.743251518118757,0
-0.3254586763308698,-1.1539632542046345,0
0.6876351960027454,0.5858650363836323,2
1.912718668527145,0.8351749060639326,1
-1.2095750098639029,-0.055203885231403016,3
0.8192981744054293,-0.712681982137043,0
0.3739060093545444,-0.45472735806739817,0
0.6640716455250457,0.5840377910438046,2
-1.6344868721887338,0.5838554170994584,3
-0.4859725528187999,0.5246190002976752,2
-2.1384751303860687,-0.49090820224996873,3
0.08788338371807705,0.48514338781191146,2
-0.7843939373767579,1.0082709325830987,3
-1.494360486393063,0.29579546524859684,3
0.18338916986190382,0.47661241388806624,2
2.632616628699539,-0.4746317125222787,1
-2.1730415790126996,0.1880829287044083,3
-1.6491989027910705,0.3116400299788258,3
-1.1473307861040527,-0.1438946141263116,3
-1.914161530037896,0.21210536157714804,3
2.7202465214793508,-0.39497127870562565,1
1.4136752088055278,-0.24781301924656948,1
-0.49792301977173076,0.145852386934439,3
-1.0109825482390915,0.8454547816956692,3
0.005330593421411481,-0.45035316840840833,0
0.5789864453902231,-0.5093971802432146,0
-1.6318302587276292,0.564982698797046,3
-0.09039225290188722,0.5387471736992744,2
-0.7756062628443025,0.22399151870860173,3
-1.251023952902255,0.6214267387163959,3
